filepath,mos,condition,db
./data/taco2waveglow/taco2waveglow-GM-0003.wav,4.0,synthesized,taco2waveglow
./data/vits/vits_6207-0000.wav,4.0,synthesized,vits
./data/vits/vits_4783-0011.wav,4.5,synthesized,vits
./data/vits/vits_12865-0014.wav,4.5,synthesized,vits
./data/taco2griffinlim/taco2griffin_lim-LN-0026.wav,2.0,synthesized,taco2griffinlim
./data/noisy/noise-_input_output_MA_MA_taco2hifigan-MA-0012.wav,1.0,noisy,taco2hifigan
./data/vits/vits_10670-0014.wav,4.0,synthesized,vits
./data/taco2hifigan/taco2hifigan-LN-0029.wav,2.0,synthesized,taco2hifigan
./data/noisy/noise-_input_output_LI_LI_taco2hifigan-LI-0007.wav,1.6666666666666667,noisy,taco2hifigan
./data/noisy/noise-_input_output_LN_LN_taco2hifigan-LN-0018.wav,1.0,noisy,taco2hifigan
./data/vits/vits_6700-0019.wav,2.5,synthesized,vits
./data/taco2griffinlim/taco2griffin_lim-GS-0005.wav,1.0,synthesized,taco2griffinlim
./data/vits/vits_5888-0029.wav,3.0,synthesized,vits
./data/taco2hifigan/taco2hifigan-DR-0005.wav,3.5,synthesized,taco2hifigan
./data/vits/vits_3369-0014.wav,4.5,synthesized,vits
./data/taco2waveglow/taco2waveglow-GS-0027.wav,4.666666666666667,synthesized,taco2waveglow
./data/taco2waveglow/taco2waveglow-LI-0020.wav,3.5,synthesized,taco2waveglow
./data/vits/vits_5888-0017.wav,3.5,synthesized,vits
./data/mls/10107_6390_000013.wav,4.0,librivox,ground_truth
./data/noisy/noise-_input_output_GM_GM_taco2hifigan-GM-0028.wav,2.0,noisy,taco2hifigan
./data/vits/vits_2959-0015.wav,4.0,synthesized,vits
./data/vits/vits_7028-0026.wav,3.0,synthesized,vits
./data/vits/vits_3427-0016.wav,3.0,synthesized,vits
./data/taco2griffinlim/taco2griffin_lim-GS-0028.wav,4.0,synthesized,taco2griffinlim
./data/noisy/noise-_input_output_BZ_BZ_taco2hifigan-BZ-0011.wav,1.0,noisy,taco2hifigan
./data/vits/vits_12249-0001.wav,3.0,synthesized,vits
./data/taco2waveglow/taco2waveglow-LI-0021.wav,3.75,synthesized,taco2waveglow
./data/taco2hifigan/taco2hifigan-LN-0006.wav,3.0,synthesized,taco2hifigan
./data/noisy/noise-_input_output_PE_PE_taco2hifigan-PE-0016.wav,4.0,noisy,taco2hifigan
./data/noisy/noise-_input_output_DR_DR_taco2hifigan-DR-0008.wav,3.0,noisy,taco2hifigan
./data/taco2waveglow/taco2waveglow-LU-0029.wav,3.25,synthesized,taco2waveglow
./data/taco2hifigan/taco2hifigan-MA-0001.wav,3.0,synthesized,taco2hifigan
./data/taco2waveglow/taco2waveglow-LU-0009.wav,3.333333333333333,synthesized,taco2waveglow
./data/vits/vits_4801-0000.wav,4.5,synthesized,vits
./data/taco2hifigan/taco2hifigan-GM-0006.wav,5.0,synthesized,taco2hifigan
./data/mls/9217_6390_000016.wav,4.0,librivox,ground_truth
./data/vits/vits_9217-0001.wav,2.5,synthesized,vits
./data/mls/5705_4744_000013.wav,4.5,librivox,ground_truth
./data/noisy/noise-_input_output_PE_PE_taco2hifigan-PE-0021.wav,5.0,noisy,taco2hifigan
./data/vits/vits_3976-0023.wav,4.0,synthesized,vits
./data/taco2waveglow/taco2waveglow-LU-0000.wav,2.333333333333333,synthesized,taco2waveglow
./data/taco2hifigan/taco2hifigan-PE-0025.wav,1.0,synthesized,taco2hifigan
./data/noisy/noise-_input_output_LN_LN_taco2hifigan-LN-0015.wav,1.0,noisy,taco2hifigan
./data/taco2waveglow/msc_d_tunner_taco2waveglow_1_14.wav,3.7,synthesized,taco2waveglow
./data/mls/5888_4811_000012.wav,4.0,librivox,ground_truth
./data/vits/vits_10670-0009.wav,2.5,synthesized,vits
./data/vits/vits_4778-0001.wav,3.0,synthesized,vits
./data/noisy/noise-_input_output_PE_PE_taco2hifigan-PE-0020.wav,2.0,noisy,taco2hifigan
./data/vits/vits_2961-0012.wav,4.0,synthesized,vits
./data/taco2hifigan/taco2hifigan-BZ-0028.wav,3.0,synthesized,taco2hifigan
./data/vits/vits_5677-0016.wav,4.0,synthesized,vits
./data/noisy/noise-_input_output_DI_DI_taco2hifigan-DI-0026.wav,1.0,noisy,taco2hifigan
./data/vits/vits_5705-0019.wav,3.0,synthesized,vits
./data/taco2hifigan/taco2hifigan-GM-0015.wav,4.0,synthesized,taco2hifigan
./data/noisy/noise-_input_output_LU_LU_taco2hifigan-LU-0027.wav,1.0,noisy,taco2hifigan
./data/ground_truth/ground_truth_pe_isaura_f-0064.wav,4.333333333333333,profissional,ground_truth
./data/taco2hifigan/taco2hifigan-GS-0000.wav,5.0,synthesized,taco2hifigan
./data/vits/vits_5025-0006.wav,3.0,synthesized,vits
./data/ground_truth/ground_truth_gm_crime_pe_amaro-1074.wav,3.75,profissional,ground_truth
./data/taco2griffinlim/taco2griffin_lim-LU-0006.wav,2.5,synthesized,taco2griffinlim
./data/taco2griffinlim/taco2griffin_lim-PE-0000.wav,3.0,synthesized,taco2griffinlim
./data/vits/vits_6700-0006.wav,4.0,synthesized,vits
./data/vits/vits_3814-0015.wav,3.0,synthesized,vits
./data/taco2waveglow/taco2waveglow-DR-0029.wav,3.0,synthesized,taco2waveglow
./data/taco2waveglow/taco2waveglow-GS-0025.wav,4.333333333333333,synthesized,taco2waveglow
./data/taco2hifigan/taco2hifigan-GS-0017.wav,4.0,synthesized,taco2hifigan
./data/mls/2959_2564_000010.wav,5.0,librivox,ground_truth
./data/taco2waveglow/taco2waveglow-LU-0006.wav,4.0,synthesized,taco2waveglow
./data/mls/9351_6390_000010.wav,4.0,librivox,ground_truth
./data/vits/vits_9485-0019.wav,5.0,synthesized,vits
./data/vits/vits_9217-0006.wav,2.0,synthesized,vits
./data/vits/vits_9217-0009.wav,4.0,synthesized,vits
./data/noisy/noise-_input_output_LN_LN_taco2hifigan-LN-0004.wav,1.0,noisy,taco2hifigan
./data/mls/12249_8708_000014.wav,5.0,librivox,ground_truth
./data/vits/vits_5677-0024.wav,3.0,synthesized,vits
./data/mls/4778_3962_000001.wav,4.0,librivox,ground_truth
./data/noisy/noise-_input_output_BZ_BZ_taco2hifigan-BZ-0016.wav,1.0,noisy,taco2hifigan
./data/vits/vits_3369-0012.wav,5.0,synthesized,vits
./data/taco2griffinlim/taco2griffin_lim-FN-0012.wav,4.5,synthesized,taco2griffinlim
./data/noisy/noise-_input_output_GM_GM_taco2hifigan-GM-0003.wav,3.5,noisy,taco2hifigan
./data/vits/vits_7028-0020.wav,3.0,synthesized,vits
./data/taco2hifigan/taco2hifigan-DR-0017.wav,3.0,synthesized,taco2hifigan
./data/taco2griffinlim/taco2griffin_lim-DI-0002.wav,3.0,synthesized,taco2griffinlim
./data/taco2waveglow/taco2waveglow-LU-0021.wav,4.0,synthesized,taco2waveglow
./data/mls/7028_5323_000004.wav,5.0,librivox,ground_truth
./data/noisy/noise-_input_output_MA_MA_taco2hifigan-MA-0029.wav,2.0,noisy,taco2hifigan
./data/taco2waveglow/taco2waveglow-PE-0026.wav,3.0,synthesized,taco2waveglow
./data/taco2griffinlim/taco2griffin_lim-DR-0001.wav,2.0,synthesized,taco2griffinlim
./data/taco2waveglow/taco2waveglow-GS-0028.wav,3.5,synthesized,taco2waveglow
./data/vits/vits_2961-0020.wav,3.0,synthesized,vits
./data/mls/5677_4744_000017.wav,4.0,librivox,ground_truth
./data/taco2waveglow/taco2waveglow-PE-0029.wav,4.0,synthesized,taco2waveglow
./data/noisy/noise-_input_output_LU_LU_taco2hifigan-LU-0022.wav,1.0,noisy,taco2hifigan
./data/vits/vits_5888-0001.wav,3.0,synthesized,vits
./data/ground_truth/ground_truth_bz_bolsonaro_onu-0008.wav,4.0,profissional,ground_truth
./data/taco2waveglow/msc_d_tunner_taco2waveglow_1_9.wav,4.05,synthesized,taco2waveglow
./data/vits/vits_5888-0009.wav,2.0,synthesized,vits
./data/ground_truth/ground_truth_bz_bolsonaro_onu-0003.wav,5.0,profissional,ground_truth
./data/taco2griffinlim/taco2griffin_lim-DR-0003.wav,1.0,synthesized,taco2griffinlim
./data/taco2hifigan/taco2hifigan-LN-0015.wav,3.0,synthesized,taco2hifigan
./data/taco2waveglow/taco2waveglow-LU-0022.wav,3.5,synthesized,taco2waveglow
./data/vits/vits_12249-0003.wav,4.0,synthesized,vits
./data/taco2hifigan/taco2hifigan-LU-0009.wav,4.0,synthesized,taco2hifigan
./data/taco2hifigan/taco2hifigan-DI-0002.wav,5.0,synthesized,taco2hifigan
./data/vits/vits_5677-0029.wav,3.5,synthesized,vits
./data/vits/vits_5068-0008.wav,3.0,synthesized,vits
./data/mls/7028_5323_000002.wav,5.0,librivox,ground_truth
./data/taco2hifigan/taco2hifigan-DR-0011.wav,3.0,synthesized,taco2hifigan
./data/mls/6207_5270_000000.wav,2.6666666666666665,librivox,ground_truth
./data/vits/vits_4778-0011.wav,2.6666666666666665,synthesized,vits
./data/taco2griffinlim/taco2griffin_lim-LU-0027.wav,3.0,synthesized,taco2griffinlim
./data/mls/8680_6390_000014.wav,1.0,librivox,ground_truth
./data/vits/vits_4801-0026.wav,3.0,synthesized,vits
./data/taco2hifigan/taco2hifigan-GM-0026.wav,3.5,synthesized,taco2hifigan
./data/mls/2961_2564_000000.wav,3.0,librivox,ground_truth
./data/mls/9217_6390_000002.wav,4.5,librivox,ground_truth
./data/noisy/noise-_input_output_GS_GS_taco2hifigan-GS-0018.wav,2.0,noisy,taco2hifigan
./data/mls/12865_13396_000011.wav,4.5,librivox,ground_truth
./data/noisy/noise-_input_output_LU_LU_taco2hifigan-LU-0011.wav,1.0,noisy,taco2hifigan
./data/noisy/noise-_input_output_LU_LU_taco2hifigan-LU-0019.wav,1.0,noisy,taco2hifigan
./data/taco2hifigan/taco2hifigan-LU-0017.wav,3.0,synthesized,taco2hifigan
./data/noisy/noise-_input_output_MA_MA_taco2hifigan-MA-0016.wav,3.0,noisy,taco2hifigan
./data/ground_truth/ground_truth_gm_crime_pe_amaro-1075.wav,3.0,profissional,ground_truth
./data/taco2griffinlim/taco2griffin_lim-FN-0002.wav,2.0,synthesized,taco2griffinlim
./data/ground_truth/ground_truth_bz_bolsonaro_onu-0013.wav,4.0,profissional,ground_truth
./data/mls/12865_13396_000013.wav,5.0,librivox,ground_truth
./data/taco2hifigan/taco2hifigan-BZ-0021.wav,4.0,synthesized,taco2hifigan
./data/mls/5103_3962_000000.wav,5.0,librivox,ground_truth
./data/vits/vits_12865-0021.wav,3.6666666666666665,synthesized,vits
./data/vits/vits_3369-0027.wav,4.0,synthesized,vits
./data/noisy/noise-_input_output_LI_LI_taco2hifigan-LI-0027.wav,3.6666666666666665,noisy,taco2hifigan
./data/noisy/noise-_input_output_LU_LU_taco2hifigan-LU-0003.wav,1.0,noisy,taco2hifigan
./data/vits/vits_5705-0010.wav,3.0,synthesized,vits
./data/noisy/noise-_input_output_MA_MA_taco2hifigan-MA-0003.wav,1.0,noisy,taco2hifigan
./data/noisy/noise-_input_output_GM_GM_taco2hifigan-GM-0019.wav,3.0,noisy,taco2hifigan
./data/taco2hifigan/taco2hifigan-DI-0015.wav,5.0,synthesized,taco2hifigan
./data/vits/vits_6207-0001.wav,3.0,synthesized,vits
./data/mls/12865_13396_000010.wav,5.0,librivox,ground_truth
./data/taco2griffinlim/taco2griffin_lim-IR-0028.wav,2.0,synthesized,taco2griffinlim
./data/vits/vits_2961-0025.wav,4.0,synthesized,vits
./data/mls/12249_8708_000010.wav,5.0,librivox,ground_truth
./data/vits/vits_7028-0007.wav,3.25,synthesized,vits
./data/vits/vits_3814-0025.wav,3.0,synthesized,vits
./data/taco2hifigan/taco2hifigan-GS-0007.wav,5.0,synthesized,taco2hifigan
./data/vits/vits_5705-0015.wav,3.5,synthesized,vits
./data/noisy/noise-_input_output_MA_MA_taco2hifigan-MA-0002.wav,1.0,noisy,taco2hifigan
./data/noisy/noise-_input_output_GS_GS_taco2hifigan-GS-0023.wav,1.0,noisy,taco2hifigan
./data/vits/vits_4367-0006.wav,3.0,synthesized,vits
./data/taco2waveglow/taco2waveglow-GS-0023.wav,5.0,synthesized,taco2waveglow
./data/taco2griffinlim/taco2griffin_lim-PE-0002.wav,3.0,synthesized,taco2griffinlim
./data/vits/vits_2961-0027.wav,4.333333333333333,synthesized,vits
./data/vits/vits_12249-0026.wav,4.0,synthesized,vits
./data/taco2hifigan/taco2hifigan-LN-0009.wav,2.0,synthesized,taco2hifigan
./data/taco2griffinlim/taco2griffin_lim-LU-0001.wav,1.0,synthesized,taco2griffinlim
./data/vits/vits_9485-0017.wav,3.0,synthesized,vits
./data/vits/vits_5103-0021.wav,3.5,synthesized,vits
./data/taco2griffinlim/taco2griffin_lim-GS-0010.wav,2.0,synthesized,taco2griffinlim
./data/noisy/noise-_input_output_GS_GS_taco2hifigan-GS-0014.wav,3.0,noisy,taco2hifigan
./data/taco2griffinlim/taco2griffin_lim-BZ-0006.wav,2.0,synthesized,taco2griffinlim
./data/taco2griffinlim/taco2griffin_lim-DR-0019.wav,2.0,synthesized,taco2griffinlim
./data/vits/vits_5705-0020.wav,2.5,synthesized,vits
./data/noisy/noise-_input_output_DI_DI_taco2hifigan-DI-0003.wav,1.0,noisy,taco2hifigan
./data/mls/9217_6390_000005.wav,4.5,librivox,ground_truth
./data/vits/vits_10107-0028.wav,5.0,synthesized,vits
./data/vits/vits_9351-0009.wav,1.0,synthesized,vits
./data/mls/9485_6390_000008.wav,5.0,librivox,ground_truth
./data/vits/vits_5677-0020.wav,3.5,synthesized,vits
./data/mls/5888_4811_000014.wav,3.5,librivox,ground_truth
./data/noisy/noise-_input_output_DR_DR_taco2hifigan-DR-0004.wav,1.5,noisy,taco2hifigan
./data/taco2hifigan/taco2hifigan-LU-0028.wav,3.0,synthesized,taco2hifigan
./data/mls/2961_2564_000015.wav,4.5,librivox,ground_truth
./data/vits/vits_12249-0023.wav,5.0,synthesized,vits
./data/vits/vits_3369-0026.wav,4.5,synthesized,vits
./data/vits/vits_5705-0011.wav,3.0,synthesized,vits
./data/vits/vits_2959-0027.wav,4.0,synthesized,vits
./data/noisy/noise-_input_output_GS_GS_taco2hifigan-GS-0011.wav,1.0,noisy,taco2hifigan
./data/taco-gst2waveglow/msc_d_tunner_tacotron_gst_waveglow_0_15.wav,4.066666666666666,synthesized,taco_gst2waveglow
./data/vits/vits_6581-0001.wav,3.6666666666666665,synthesized,vits
./data/taco2waveglow/taco2waveglow-DR-0027.wav,2.0,synthesized,taco2waveglow
./data/vits/vits_5677-0009.wav,4.0,synthesized,vits
./data/vits/vits_6700-0007.wav,4.5,synthesized,vits
./data/mls/2959_2564_000012.wav,5.0,librivox,ground_truth
./data/vits/vits_4783-0000.wav,5.0,synthesized,vits
./data/vits/vits_12249-0002.wav,4.5,synthesized,vits
./data/vits/vits_9485-0028.wav,4.0,synthesized,vits
./data/taco2hifigan/taco2hifigan-PE-0023.wav,4.5,synthesized,taco2hifigan
./data/vits/vits_12249-0021.wav,4.0,synthesized,vits
./data/vits/vits_10199-0027.wav,3.5,synthesized,vits
./data/noisy/noise-_input_output_LU_LU_taco2hifigan-LU-0016.wav,1.5,noisy,taco2hifigan
./data/taco2griffinlim/taco2griffin_lim-GM-0023.wav,1.5,synthesized,taco2griffinlim
./data/mls/5705_4744_000000.wav,5.0,librivox,ground_truth
./data/ground_truth/ground_truth_gm_crime_pe_amaro-1070.wav,5.0,profissional,ground_truth
./data/taco2griffinlim/taco2griffin_lim-MA-0014.wav,1.5,synthesized,taco2griffinlim
./data/noisy/noise-_input_output_FN_FN_taco2hifigan-FN-0003.wav,1.0,noisy,taco2hifigan
./data/vits/vits_5068-0029.wav,3.0,synthesized,vits
./data/mls/4783_3962_000007.wav,4.333333333333333,librivox,ground_truth
./data/taco2hifigan/taco2hifigan-FN-0022.wav,3.0,synthesized,taco2hifigan
./data/mls/3976_2564_000001.wav,5.0,librivox,ground_truth
./data/taco2griffinlim/taco2griffin_lim-DI-0023.wav,2.0,synthesized,taco2griffinlim
./data/taco2griffinlim/taco2griffin_lim-BZ-0003.wav,2.0,synthesized,taco2griffinlim
./data/noisy/noise-_input_output_LI_LI_taco2hifigan-LI-0024.wav,2.0,noisy,taco2hifigan
./data/vits/vits_3814-0014.wav,3.0,synthesized,vits
./data/taco2hifigan/taco2hifigan-GM-0000.wav,5.0,synthesized,taco2hifigan
./data/taco2griffinlim/taco2griffin_lim-IR-0002.wav,1.5,synthesized,taco2griffinlim
./data/taco2griffinlim/taco2griffin_lim-LI-0028.wav,3.0,synthesized,taco2griffinlim
./data/taco2hifigan/taco2hifigan-GS-0021.wav,4.0,synthesized,taco2hifigan
./data/taco2hifigan/taco2hifigan-BZ-0018.wav,3.333333333333333,synthesized,taco2hifigan
./data/taco2waveglow/taco2waveglow-GS-0005.wav,5.0,synthesized,taco2waveglow
./data/ground_truth/ground_truth_gm_crime_pe_amaro-1069.wav,5.0,profissional,ground_truth
./data/noisy/noise-_input_output_IR_IR_taco2hifigan-IR-0008.wav,2.333333333333333,noisy,taco2hifigan
./data/mls/10199_6390_000006.wav,5.0,librivox,ground_truth
./data/mls/5888_4811_000017.wav,2.0,librivox,ground_truth
./data/vits/vits_10199-0008.wav,4.0,synthesized,vits
./data/vits/vits_8680-0006.wav,2.0,synthesized,vits
./data/mls/2959_2564_000004.wav,5.0,librivox,ground_truth
./data/vits/vits_5103-0025.wav,2.5,synthesized,vits
./data/noisy/noise-_input_output_LU_LU_taco2hifigan-LU-0001.wav,3.0,noisy,taco2hifigan
./data/taco2waveglow/taco2waveglow-LI-0007.wav,3.8,synthesized,taco2waveglow
./data/mls/2961_2564_000005.wav,5.0,librivox,ground_truth
./data/taco2waveglow/taco2waveglow-GM-0018.wav,1.0,synthesized,taco2waveglow
./data/mls/6207_5270_000001.wav,4.666666666666667,librivox,ground_truth
./data/mls/5103_4744_000002.wav,4.0,librivox,ground_truth
./data/taco2hifigan/taco2hifigan-IR-0008.wav,2.0,synthesized,taco2hifigan
./data/vits/vits_10107-0003.wav,5.0,synthesized,vits
./data/vits/vits_5068-0000.wav,2.0,synthesized,vits
./data/vits/vits_4801-0029.wav,3.0,synthesized,vits
./data/taco2griffinlim/taco2griffin_lim-LI-0019.wav,3.0,synthesized,taco2griffinlim
./data/taco2griffinlim/taco2griffin_lim-RC-0009.wav,2.5,synthesized,taco2griffinlim
./data/vits/vits_6700-0004.wav,4.0,synthesized,vits
./data/vits/vits_12865-0006.wav,3.6666666666666665,synthesized,vits
./data/vits/vits_10107-0004.wav,3.0,synthesized,vits
./data/taco2hifigan/taco2hifigan-LI-0002.wav,4.0,synthesized,taco2hifigan
./data/noisy/noise-_input_output_LU_LU_taco2hifigan-LU-0017.wav,1.0,noisy,taco2hifigan
./data/noisy/noise-_input_output_IR_IR_taco2hifigan-IR-0016.wav,1.0,noisy,taco2hifigan
./data/mls/9351_6390_000018.wav,4.5,librivox,ground_truth
./data/vits/vits_10670-0003.wav,3.333333333333333,synthesized,vits
./data/noisy/noise-_input_output_BZ_BZ_taco2hifigan-BZ-0015.wav,3.0,noisy,taco2hifigan
./data/vits/vits_4778-0023.wav,2.0,synthesized,vits
./data/mls/5888_4811_000013.wav,3.0,librivox,ground_truth
./data/vits/vits_12865-0003.wav,4.0,synthesized,vits
./data/mls/2959_2564_000011.wav,5.0,librivox,ground_truth
./data/taco2waveglow/taco2waveglow-GM-0019.wav,5.0,synthesized,taco2waveglow
./data/taco2griffinlim/taco2griffin_lim-IR-0010.wav,2.0,synthesized,taco2griffinlim
./data/taco2hifigan/taco2hifigan-DR-0029.wav,4.0,synthesized,taco2hifigan
./data/taco2griffinlim/taco2griffin_lim-PE-0005.wav,2.0,synthesized,taco2griffinlim
./data/mls/10107_6390_000010.wav,5.0,librivox,ground_truth
./data/vits/vits_10107-0016.wav,4.0,synthesized,vits
./data/mls/9217_6390_000010.wav,4.666666666666667,librivox,ground_truth
./data/vits/vits_3427-0026.wav,5.0,synthesized,vits
./data/vits/vits_3976-0002.wav,5.0,synthesized,vits
./data/taco2waveglow/taco2waveglow-BZ-0003.wav,3.75,synthesized,taco2waveglow
./data/vits/vits_6581-0006.wav,4.0,synthesized,vits
./data/taco2waveglow/taco2waveglow-LI-0001.wav,3.6666666666666665,synthesized,taco2waveglow
./data/vits/vits_5103-0023.wav,5.0,synthesized,vits
./data/taco2hifigan/taco2hifigan-RC-0016.wav,4.0,synthesized,taco2hifigan
./data/taco2griffinlim/taco2griffin_lim-DI-0006.wav,3.0,synthesized,taco2griffinlim
./data/noisy/noise-_input_output_FN_FN_taco2hifigan-FN-0001.wav,2.5,noisy,taco2hifigan
./data/taco2griffinlim/taco2griffin_lim-FN-0009.wav,2.5,synthesized,taco2griffinlim
./data/taco2griffinlim/taco2griffin_lim-IR-0007.wav,1.5,synthesized,taco2griffinlim
./data/taco2hifigan/taco2hifigan-PE-0010.wav,3.0,synthesized,taco2hifigan
./data/vits/vits_7028-0016.wav,2.5,synthesized,vits
./data/taco2waveglow/taco2waveglow-GS-0003.wav,5.0,synthesized,taco2waveglow
./data/mls/9217_6390_000009.wav,4.0,librivox,ground_truth
./data/taco2hifigan/taco2hifigan-FN-0028.wav,3.0,synthesized,taco2hifigan
./data/mls/5888_4811_000008.wav,3.0,librivox,ground_truth
./data/vits/vits_6581-0013.wav,5.0,synthesized,vits
./data/taco2waveglow/taco2waveglow-PE-0002.wav,5.0,synthesized,taco2waveglow
./data/taco2waveglow/taco2waveglow-LI-0024.wav,4.5,synthesized,taco2waveglow
./data/vits/vits_9217-0018.wav,3.0,synthesized,vits
./data/vits/vits_6581-0009.wav,5.0,synthesized,vits
./data/vits/vits_3976-0024.wav,5.0,synthesized,vits
./data/noisy/noise-_input_output_LU_LU_taco2hifigan-LU-0007.wav,2.0,noisy,taco2hifigan
./data/mls/6207_5270_000004.wav,3.0,librivox,ground_truth
./data/vits/vits_9217-0019.wav,1.0,synthesized,vits
./data/vits/vits_6601-0000.wav,4.0,synthesized,vits
./data/mls/4367_3648_000012.wav,5.0,librivox,ground_truth
./data/vits/vits_3427-0020.wav,2.6,synthesized,vits
./data/taco-gst2waveglow/msc_d_tunner_tacotron_gst_waveglow_0_5.wav,4.2,synthesized,taco_gst2waveglow
./data/taco2griffinlim/taco2griffin_lim-LN-0025.wav,1.5,synthesized,taco2griffinlim
./data/vits/vits_4783-0009.wav,4.0,synthesized,vits
./data/taco2waveglow/taco2waveglow-LU-0002.wav,4.0,synthesized,taco2waveglow
./data/taco2hifigan/taco2hifigan-RC-0018.wav,2.0,synthesized,taco2hifigan
./data/ground_truth/GS1-0003.wav,4.0,profissional,ground_truth
./data/taco2hifigan/taco2hifigan-GM-0012.wav,5.0,synthesized,taco2hifigan
./data/taco2waveglow/taco2waveglow-DR-0015.wav,3.0,synthesized,taco2waveglow
./data/vits/vits_5888-0024.wav,2.5,synthesized,vits
./data/noisy/noise-_input_output_BZ_BZ_taco2hifigan-BZ-0012.wav,1.0,noisy,taco2hifigan
./data/noisy/noise-_input_output_MA_MA_taco2hifigan-MA-0011.wav,1.5,noisy,taco2hifigan
./data/taco2hifigan/taco2hifigan-LN-0016.wav,3.0,synthesized,taco2hifigan
./data/taco2hifigan/taco2hifigan-LN-0011.wav,1.0,synthesized,taco2hifigan
./data/vits/vits_6700-0025.wav,3.0,synthesized,vits
./data/vits/vits_9351-0001.wav,4.0,synthesized,vits
./data/ground_truth/ground_truth_pe_isaura_f-0061.wav,3.0,profissional,ground_truth
./data/vits/vits_3427-0003.wav,3.0,synthesized,vits
./data/mls/6700_5323_000003.wav,5.0,librivox,ground_truth
./data/vits/vits_5677-0006.wav,3.0,synthesized,vits
./data/taco2hifigan/taco2hifigan-LN-0022.wav,2.0,synthesized,taco2hifigan
./data/vits/vits_10199-0003.wav,3.333333333333333,synthesized,vits
./data/taco2hifigan/taco2hifigan-LI-0028.wav,4.0,synthesized,taco2hifigan
./data/vits/vits_5103-0027.wav,3.0,synthesized,vits
./data/taco2waveglow/taco2waveglow-DR-0002.wav,5.0,synthesized,taco2waveglow
./data/taco2griffinlim/taco2griffin_lim-BZ-0019.wav,2.0,synthesized,taco2griffinlim
./data/vits/vits_3369-0000.wav,3.2857142857142856,synthesized,vits
./data/ground_truth/ground_truth_dr_onu-2012-0015.wav,4.0,profissional,ground_truth
./data/vits/vits_3427-0017.wav,2.6666666666666665,synthesized,vits
./data/taco2hifigan/taco2hifigan-DI-0024.wav,5.0,synthesized,taco2hifigan
./data/vits/vits_10107-0029.wav,4.5,synthesized,vits
./data/ground_truth/ground_truth_msc_d_tunner_tacotron_gst_waveglow_crime_pe_amaro_f-0621.wav,4.857142857142857,profissional,ground_truth
./data/mls/2959_2564_000019.wav,5.0,librivox,ground_truth
./data/vits/vits_4783-0022.wav,2.0,synthesized,vits
./data/taco2griffinlim/taco2griffin_lim-IR-0003.wav,1.0,synthesized,taco2griffinlim
./data/vits/vits_4783-0003.wav,3.5,synthesized,vits
./data/taco2griffinlim/taco2griffin_lim-BZ-0025.wav,3.0,synthesized,taco2griffinlim
./data/taco2waveglow/taco2waveglow-GM-0008.wav,3.0,synthesized,taco2waveglow
./data/noisy/noise-_input_output_IR_IR_taco2hifigan-IR-0011.wav,1.0,noisy,taco2hifigan
./data/mls/5025_3962_000000.wav,5.0,librivox,ground_truth
./data/vits/vits_5068-0007.wav,4.0,synthesized,vits
./data/vits/vits_4783-0026.wav,3.0,synthesized,vits
./data/noisy/noise-_input_output_RC_RC_taco2hifigan-RC-0009.wav,2.0,noisy,taco2hifigan
./data/taco2griffinlim/taco2griffin_lim-LI-0016.wav,2.0,synthesized,taco2griffinlim
./data/taco2waveglow/msc_d_tunner_taco2waveglow_1_0.wav,3.5,synthesized,taco2waveglow
./data/vits/vits_9351-0017.wav,5.0,synthesized,vits
./data/ground_truth/ground_truth_dr_onu-2012-0018.wav,5.0,profissional,ground_truth
./data/noisy/noise-_input_output_LN_LN_taco2hifigan-LN-0022.wav,1.0,noisy,taco2hifigan
./data/taco2hifigan/taco2hifigan-IR-0012.wav,5.0,synthesized,taco2hifigan
./data/noisy/noise-_input_output_IR_IR_taco2hifigan-IR-0021.wav,3.5,noisy,taco2hifigan
./data/vits/vits_6601-0026.wav,1.0,synthesized,vits
./data/taco2waveglow/taco2waveglow-LI-0000.wav,5.0,synthesized,taco2waveglow
./data/vits/vits_4778-0006.wav,4.0,synthesized,vits
./data/taco2griffinlim/taco2griffin_lim-GS-0027.wav,3.0,synthesized,taco2griffinlim
./data/mls/9217_6390_000000.wav,4.0,librivox,ground_truth
./data/noisy/noise-_input_output_DR_DR_taco2hifigan-DR-0021.wav,1.0,noisy,taco2hifigan
./data/taco2griffinlim/taco2griffin_lim-LI-0008.wav,3.5,synthesized,taco2griffinlim
./data/taco2griffinlim/taco2griffin_lim-FN-0023.wav,2.0,synthesized,taco2griffinlim
./data/vits/vits_10199-0015.wav,3.5,synthesized,vits
./data/vits/vits_4778-0020.wav,4.0,synthesized,vits
./data/taco2hifigan/taco2hifigan-RC-0010.wav,5.0,synthesized,taco2hifigan
./data/vits/vits_9217-0029.wav,3.0,synthesized,vits
./data/vits/vits_6581-0002.wav,4.0,synthesized,vits
./data/noisy/noise-_input_output_DR_DR_taco2hifigan-DR-0029.wav,1.25,noisy,taco2hifigan
./data/mls/5677_4744_000018.wav,5.0,librivox,ground_truth
./data/mls/12865_13396_000002.wav,5.0,librivox,ground_truth
./data/noisy/noise-_input_output_LU_LU_taco2hifigan-LU-0002.wav,1.0,noisy,taco2hifigan
./data/ground_truth/ground_truth_msc_d_tunner_tacotron_gst_waveglow_crime_pe_amaro_f-1167.wav,4.933333333333334,profissional,ground_truth
